EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5273342,SERN P.W. SND (ZONE), ,12/12/2001,0,Avalanche, , ,1,1,0,0,AK,AST, ,1124645,Z,135,AFC,0,0,NEWSPAPER, , , , , , , , ,12/12/2001,2359, , , , ,"Fresh snowfall and apparent wind loading occurred during the days before the event.  Five people were out on snowmachines in the Cordova area.  One snowmachine became stuck, two individuals attempted to dig it out.  An avalanche quickly ensued.  Two were buried.  One person was dug out and survived.  The body of the other, Donovan J. Lee, 37, was recovered from under 3 feet of snow Thursday morning.  The avalanche occurred between Heney and Hartney Creeks.","",52
5273983,NORTHERN LYNN CANAL (ZONE), ,12/22/2001,0,Avalanche, , ,0,0,4000,0,AK,AST, ,1125054,Z,24,AJK,0,0,DEPT OF HIGHWAYS, , , , , , , , ,12/23/2001,1600, , , , ,"","A release of snow from the mountians along the Haines Highway reached and covered the road to a between 19 and 20 mile on the 22nd. Department of highway crews had it cleaned up on the 23rd.",53
5273345,KENAI PENINSULA (ZONE), ,12/23/2001,1300,Avalanche, , ,1,0,500,0,AK,AST, ,1124647,Z,121,AFC,0,0,NEWSPAPER, , , , , , , , ,12/23/2001,1600, , , , ,"Russel Foster, Anchorage, his girlfriend and five
other snowmachiners were with a group riding in the Chugach
National Forest off Palmer Creek Road near the old Swetmann Mine
Sunday.

Sometime after 1 p.m., Foster, 35, headed up a slope above
the rest of the riders, according to State trooper reports.  A
friend, Bobby Frankson, was below him when the snowpack on the
side of the mountain let loose.

The avalanche buried Foster.  Frankson went for help.

Snowmachiners found foster through a signal emitted by his
avalanche beacon.  The searchers used probe poles to identify his
precise location, and dug Foster out from about 3.5 to 4 feet of
hard packed snow.  At least 30 minutes had elapsed since the
avalanche.

Two hours of CPR failed to revive Foster, who became the
third avalanche fatality in Alaska this winter.

Conditions were prime for avalanches for several
weeks.  This mix of extreme cold, punctuated by several 'warm'
storms, has made the snowpack especially unstable, according to
avalanche experts.  On the bottom is a layer of very weak sugary
snow (faceted snow) that formed during the cold periods.  Above
that is heavier, denser snow that fell during the warmer periods,
and wind packed snow.  In between are thin layers of surface
hoarfrost and ice. Forecasts adequately reflected weather that
developed across the area. A message from a private avalanche
group regarding avalanche classes at the beginning of January was
broadcast on "Alaska Weather", NWS produced television show that
is broadcast Statewide on public t.v.","",54
5272060,SUSITNA VALLEY (ZONE), ,12/24/2001,1200,Avalanche, , ,1,0,500,0,AK,AST, ,1124648,Z,145,AFC,0,0,NEWSPAPER, , , , , , , , ,12/24/2001,1800, , , , ,"Dwayne Dufford, 30, was snowmachining with several
friends Monday.  He was buried by an avalanche sometime during
the afternoon...exact details are currently unavailable.  He was
located via an avalanche beacon within 18 minutes of the
avalanche, but had already succumbed to his injuries.

LOCATION:      20 miles west of Milepost 185 on the Parks
Highway, near Cantwell, Alaska.","",55
5324152,W SUMMIT T NW/SE SALT LAKE/WASATCH X SC/E UTAH/P X E JUAB/X NW SAN PETE (ZONE), ,01/07/2002,1200,Avalanche, , ,0,0,0,0,UT,MST, ,2151792,Z,8,SLC,0,0,PARK/FOREST SERVICE, , , , , , , , ,01/07/2002,1300, , , , ,"Avalanches closed the roads in Big Cottonwood and American Fork Canyons. The slide in Big Cottonwood Canyon covered the road with debris up to 10 feet deep. In American Fork Canyon, multiple slides covered the road up to 5 feet deep, closing the road for several days.","",56
5277117,COPPER RIVER BASIN (ZONE), ,01/12/2002,1200,Avalanche, , ,2,1,6000,0,AK,AST, ,1130013,Z,141,AFC,0,0,NEWSPAPER, , , , , , , , ,01/12/2002,2000, , , , ,"Three people were buried by an avalanche while snowmachining on an unsupported cornice.  One was dug out of the snow by her husband.","",57
5324226,C E SUMMIT/X NE WASATCH/N DUCHESNE (ZONE), ,01/31/2002,1400,Avalanche, , ,1,0,0,0,UT,MST, ,2151798,Z,9,SLC,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , , ,01/31/2002,1400, , , , ,"An avalanche claimed the life of a 29-year-old Heber City man. The avalanche occurred in the Western Uinta Mountains east of Oakley, near Windy Ridge. Six people were skiing in two separate groups when a 5-foot-deep snow slab broke off from the slope above just before 2 pm. The victim was buried under 4 feet of snow for 15 minutes before being dug out. He died of massive head and neck trauma, not suffocation, according to paramedics on the scene.","",58
5283800,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,02/01/2002,1500,Avalanche, , ,1,0,0,0,CO,MST, ,1131136,Z,10,GJT,0,0,NEWSPAPER, , , , , , , , ,02/01/2002,1500, , , , ,"","A skier at Aspen Highlands Ski Area slid off the trail beyond the ski area boundary rope.  The skier landed in an area of "loose snow" and triggered an avalanche.  The avalanche was 4 to 6 feet wide and traveled 130 feet downslope.  The skier was buried under 18 inches of snow and was not discovered in time to be revived.",59
5283801,WEST ELK AND SAWATCH MOUNTAINS (ZONE), ,02/06/2002,1600,Avalanche, , ,1,0,0,0,CO,MST, ,1131137,Z,12,GJT,0,0,NEWSPAPER, , , , , , , , ,02/06/2002,1600, , , , ,"","A backcountry skier was traversing a ridge at the 12,000 foot level on the south side of Crystal Peak and triggered a hard slab avalanche which was 150 feet wide and ran 300 vertical feet.  The skier was found buried under 4 feet of snow.",60
5281692,JUNEAU BOROUGH-EASTERN CHICHAGOF-ADMIRALTY ISLAND (ZONE), ,02/14/2002,30,Avalanche, , ,0,0,5000,0,AK,AST, ,1131477,Z,25,AJK,0,0,BROADCAST MEDIA, , , , , , , , ,02/14/2002,35, , , , ,"","A major avalanche occurred in the early morning hours about 2 miles south of downtown Juneau.  The avalanche covered 300 feet of Thane Road to a depth of 30 feet.  Traffic was blocked for 9 hours and power lines were damaged.  Power was interrupted in downtown Juneau for 2 hours.  A vehicle received minor damage after being driven into the downed trees on the northern fringes of the avalanche.  The driver walked away fine.",61
5282128,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,02/21/2002,0,Avalanche, , ,0,0,0,0,CO,MST, ,1131146,Z,18,GJT,0,0,NEWSPAPER, , , , , , , , ,02/22/2002,1800, , , , ,"","A weak snowpack following recent heavy snowfall resulted in about 170 reported avalanches in the western San Juan Mountains of southwest Colorado.  Some of the avalanches ran across U.S. highway 550 in the Red Mountain Pass area.",62
5282129,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,02/21/2002,0,Avalanche, , ,0,0,0,0,CO,MST, ,1131146,Z,19,GJT,0,0,NEWSPAPER, , , , , , , , ,02/22/2002,1800, , , , ,"","A weak snowpack following recent heavy snowfall resulted in about 170 reported avalanches in the western San Juan Mountains of southwest Colorado.  Some of the avalanches ran across U.S. highway 550 in the Red Mountain Pass area.",63
5282868,E KING/E PIERCE/E LEWIS (ZONE), ,02/22/2002,1545,Avalanche, , ,0,4,0,0,WA,PST, ,1131067,Z,18,SEW,0,0,NEWSPAPER, , , , , , , , ,02/22/2002,1545, , , , ,"","An avalanche about 8 feet deep and 200 feet wide knocked a car off the road and injured the 4 occupants.",64
5282124,GRAND AND BATTLEMENT MESAS (ZONE), ,02/24/2002,1430,Avalanche, , ,1,0,0,0,CO,MST, ,1131144,Z,9,GJT,0,0,NEWSPAPER, , , , , , , , ,02/24/2002,1430, , , , ,"","A snowmobiler triggered a soft-slab avalanche near Flat Top Mountain in extreme northeast Mesa county, about 8 miles south southwest of Sunlight Ski Area. This avalanche was about 300 feet across and 2 feet deep, beginning at an elevation of just below the 10,200 foot level. The avalanche ran about 400 vertical feet. The victim was found close to his snowmobile after having been buried for about 30 minutes.",65
5281707,UPPER SNAKE HIGHLANDS (ZONE), ,03/12/2002,1500,Avalanche, , ,1,0,0,0,ID,MST, ,1131484,Z,19,PIH,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , , ,03/12/2002,1530, , , , ,"","A 16 year old snowmobiler was killed in an avalanche in the Big Hole Mountains near Victor.  An overhang broke free and swept him into a stand of trees.",66
5324350,W SUMMIT T NW/SE SALT LAKE/WASATCH X SC/E UTAH/P X E JUAB/X NW SAN PETE (ZONE), ,03/14/2002,800,Avalanche, , ,0,0,20000,0,UT,MST, ,2151816,Z,8,SLC,0,0,PARK/FOREST SERVICE, , , , , , , , ,03/14/2002,800, , , , ,"An avalanche swept down a slope above the town of Alta, coming to rest against the Peruvian Lodge. The slide buried the parking lot in 16 feet of snow and damaged several cars. There were no injuries.","",67
5285063,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,03/14/2002,1455,Avalanche, , ,1,2,0,0,CO,MST, ,1132366,Z,10,GJT,0,0,NEWSPAPER, , , , , , , , ,03/14/2002,1500, , , , ,"","A group of backcountry skiers triggered a large soft-slab avalanche about four miles south of Ashcroft at an elevation of 11,000 feet. The avalanche was estimated to be 600 to 800 feet across and traveled 300 to 400 vertical feet. One person was buried and killed, two others injured and two were buried, but not hurt.",68
5285062,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,03/14/2002,1455,Avalanche, , ,1,0,0,0,CO,MST, ,1132365,Z,10,GJT,0,0,NEWSPAPER, , , , , , , , ,03/14/2002,1500, , , , ,"","A backcountry skier was killed when she triggered an avalanche on the back side of Aspen Mountain, at an elevation around 9800 feet. The four foot deep soft-slab avalanche traveled about 200 vertical feet and buried the victim under five feet of snow.",69
5285064,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/15/2002,1315,Avalanche, , ,1,1,0,0,CO,MST, ,1132367,Z,18,GJT,0,0,NEWSPAPER, , , , , , , , ,03/15/2002,1320, , , , ,"","Two out-of-bounds skiers triggered a soft-slab avalanche east of the Telluride Ski Area at an elevation of 11,800 feet. The slide traveled 2200 vertical feet, killing one person and seriously injuring another. The victim was not recovered until weeks later, as debris at the bottom of the slide was estimated to be 30 feet deep and hardpacked.",70
5324351,W SUMMIT T NW/SE SALT LAKE/WASATCH X SC/E UTAH/P X E JUAB/X NW SAN PETE (ZONE), ,03/16/2002,1245,Avalanche, , ,2,0,0,0,UT,MST, ,2151817,Z,8,SLC,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , , ,03/16/2002,1250, , , , ,"Two snowboarders were buried and killed by a massive avalanche which swept down a steep slope in upper Big Cottonwood Canyon. The two were part of a large group of snowboarders traveling through the backcountry near the Brighton Ski Resort. Most of the group had traversed across an open slope when a large section of snow...6 to 8 feet deep...broke away above the final two boarders to cross the slope and swept over them.","",71
5284924,FLATTOP MOUNTAINS (ZONE), ,03/17/2002,1330,Avalanche, , ,1,0,0,0,CO,MST, ,1132358,Z,13,GJT,0,0,NEWSPAPER, , , , , , , , ,03/17/2002,1335, , , , ,"","Snowmobilers triggered a medium-sized soft-slab avalanche on Pagoda Peak, 36 miles southwest of Steamboat Springs in northeast Rio Blanco County.  The slide buried and killed one man under 3 feet of snow while still on his snowmobile and partly buried another person. The slide was 300 to 400 feet wide and traveled 400 vertical feet.",72
5286715,W KITTITAS/W YAKIMA/W KLICKITAT T X SW (ZONE), ,03/18/2002,1815,Avalanche, , ,0,0,0,0,WA,PST, ,1132116,Z,25,PDT,0,0,NEWSPAPER, , , , , , , , ,03/18/2002,1815, , , , ,"Two men caught in avalanche 10 miles west of Easton in Lost Lake area of Kittitas County.","",73
5281706,UPPER SNAKE HIGHLANDS (ZONE), ,03/22/2002,1430,Avalanche, , ,1,0,0,0,ID,MST, ,1131483,Z,19,PIH,0,0,NEWSPAPER, , , , , , , , ,03/22/2002,1500, , , , ,"","An avalanche killed a snowmobiler east of Bald Peak on Targhee Pass in Fremont County.  The avalanche was 200 yards wide and traveled 250 yards.  The individual was buried under 25 feet of snow and was unable to be rescued .",74
5283035,ANCHORAGE MUNI TO BIRD CREEK (ZONE), ,03/28/2002,1715,Avalanche, , ,0,1,0,0,AK,AST, ,1130980,Z,101,AFC,0,0,NEWSPAPER, , , , , , , , ,03/28/2002,1715, , , , ,"2 dogs and 1 person were buried in an avalanche just west of Harp Mountain.  The buried skier was extricated by his partner, 20 minutes after his partner created a breathing hole in the snow for the trapped skier.  The dogs weren't as fortunate.","",75
5285189,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/31/2002,1030,Avalanche, , ,0,0,500,0,CO,MST, ,1132368,Z,19,GJT,0,0,NEWSPAPER, , , , , , , , ,03/31/2002,1035, , , , ,"","Two ice climbers were caught and buried waist deep in an avalanche five miles west of Silverton, at an elevation of 11,000 feet. They lost climbing equipment and other gear, but were uninjured.",76
5285387,ANCHORAGE MUNI TO BIRD CREEK (ZONE), ,04/01/2002,900,Avalanche, , ,2,0,0,0,AK,AST, ,1132382,Z,101,AFC,0,0,NEWSPAPER, , , , , , , , ,04/01/2002,2100, , , , ,"3 men snowshoeing in the mountains adjacent to Eagle River were caught in an avalanche.  One escaped.","",77
5289463,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,04/05/2002,1815,Avalanche, , ,0,0,0,0,CO,MST, ,1132815,Z,18,GJT,0,0,NEWSPAPER, , , , , , , , ,04/05/2002,1820, , , , ,"","An avalanche on Red Mountain Pass covered a 40 foot stretch of Highway 550 with 3 to 4 feet of snow and blocked traffic for about one hour.",78
5285460,MATANUSKA VALLEY (ZONE), ,04/20/2002,0,Avalanche, , ,0,0,0,0,AK,AST, ,1132390,Z,111,AFC,0,0,NEWSPAPER, , , , , , , , ,04/20/2002,2359, , , , ,"A weekend storm reportedly dumped more than 4 feet of snow on the mountains around Hatcher Pass, setting up three avalanches that close the road there Saturday.  No injuries or property damage was reported, however three people from the Hatcher Pass Lodge got stuck when they tried to leave Saturday.  They were taken out by snowmachine.","",79
5325386,GREATER LAKE TAHOE AREA (ZONE), ,12/15/2002,1500,Avalanche, , ,1,1,0,0,NV,PST, ,1146461,Z,2,REV,0,0,NEWSPAPER, , , , , , , , ,12/15/2002,1500, , , , ,"A group of skiers traveling out of bounds from a ski area triggered an avalanche.  One skier was trapped and killed.","",80
5325520,W KITTITAS/W YAKIMA/W KLICKITAT T X SW (ZONE), ,12/29/2002,1330,Avalanche, , ,1,1,0,0,WA,PST, ,1146164,Z,25,PDT,0,0,NEWSPAPER, , , , , , , , ,12/29/2002,1330, , , , ,"An avalanche was triggered by a skier near Crystal Mountain where a skier was killed after being buried in five feet of snow.  Three others were partially buried, with one injury reported.","",81
5339851,SUSITNA VALLEY (ZONE), ,02/06/2003,1000,Avalanche, , ,0,0,10000,0,AK,AST, ,1146563,Z,145,AFC,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , , ,02/06/2003,1300, , , , ,"An avalanche shut down the Seward Highway between Anchorage and Girdwood Wednesday, causing power outages in several communities.

The State DOT was doing avalanche control along the highway when the slide occurred near Bird Flat at about 11 am.  The department had the road reopened several hours later.

According to Chugach Electric, the avalanche caused structural damage to an electrical line.  Power was knocked out to Girdwood, Indian, Bird and Hope.  Also, the Whittier Tunnel was closed temporarily because of the power outage.","",82
5339379,MATANUSKA VALLEY (ZONE), ,02/09/2003,1300,Avalanche, , ,1,1,0,0,AK,AST, ,1146560,Z,111,AFC,0,0,NEWSPAPER, , , , , , , , ,02/09/2003,1300, , , , ,"Two snow-boarders were caught in an avalanche off Hatch Peak (in Hatcher Pass).  One dug out, the other was buried for 2 hours then finally dug out by rescuers who attempted, unsuccessfully, CPR.

Heavy wet snow fell in the Pass during the prior week, with more than a foot since Thursday.  High winds over the weekend shifted snow loads to lee slopes, including the northeast-facing run near the Pass.  Both snow-boarders were at the base of the mountain when the avalanche let go.","",83
5327978,W SUMMIT T NW/SE SALT LAKE/WASATCH X SC/E UTAH/P X E JUAB/X NW SAN PETE (ZONE), ,02/15/2003,1730,Avalanche, , ,1,0,0,0,UT,MST, ,2151965,Z,8,SLC,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , , ,02/15/2003,1730, , , , ,"A backcountry skier died in an avalanche east of Salt Lake City between Millcreek and Little Cottonwood Canyon. He was with a group of 5 skiers who were not injured in the slide. The slide measured 300 feet across and was dropped 1500 vertical feet.","",84
5342413,NORTHERN PANHANDLE (ZONE), ,02/22/2003,1130,Avalanche, , ,2,3,0,0,ID,PST, ,1147612,Z,1,OTX,0,0,NEWSPAPER, , , , , , , , ,02/22/2003,1300, , , , ,"After a night of new snowfall and warming daytime temperatures, two separate avalanches occurred just an hour and a half apart and within 20 miles of each other. The first event took place around 11:30 am near Keokee Lake about 10 miles northwest of Schweitzer Ski Resort.  A couple of back country skiers were caught in an avalanche, and one was buried. The second event took place around 1 pm about 5 miles east of Priest Lake. A group of snowmobilers were caught in an avalanche, and one was buried.","",85
5345594,PARK (ZONE), ,03/09/2003,0,Avalanche, , ,0,0,0,0,MT,MST, ,1148340,Z,40,BYZ,0,0,PARK/FOREST SERVICE, , , , , , , , ,03/09/2003,0, , , , ,"A snowmobiler was tragically killed in an avalanche on the flanks of Mount Abundance in the mountains north of Cooke City. The slide path was small, only 200 feet wide by 250 feet vertical, yet it broke 2-3 feet deep on the ice crust and facets. A rider got stuck and then two friends rode up to help him, which triggered the slide. It was triggered on a slope 30-33 degrees, but the terrain steepened above them with an average angle of 37 degrees before finally reaching into the low 40s near the windloaded ridgetop. Two people were buried, but one was able to clear snow from his face. A beacon search found the victim within 15 minutes, and even though his head was only two feet from the surface, his friends were unable to revive him.","",86
